Chembl ID;Smiles;IC50;pIC50;MolWt;nHA;nHD;MolLogP;category
CHEMBL127084;Cc1cc(=O)c(Oc2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1;979.94;-2.991199485420423;374.38900000000007;5;0;3.9501200000000027;active
CHEMBL183977;COc1ccc(C(=O)c2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1;2600.0;-3.4149733479708178;343.40400000000005;4;1;3.1194200000000016;intermediate
CHEMBL1210072;CO/N=[N+](/[O-])c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;3900.0;-3.591064607026499;441.3910000000001;7;1;3.360900000000001;intermediate
CHEMBL326577;CS(=O)(=O)c1ccc(-n2cnc(Br)c2-c2ccc(F)cc2)cc1;36.0;-1.5563025007672873;395.2530000000001;4;0;3.844400000000002;active
CHEMBL1682229;CS(=O)(=O)c1ccc(-c2nnnn2-c2ccccc2)cc1;200000.0;-5.301029995663981;300.343;6;0;1.7328;intermediate
CHEMBL1916967;O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(F)cc2)n1;2600.0;-3.4149733479708178;481.4580000000002;7;2;1.5972000000000002;intermediate
CHEMBL29533;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2Cl)cc1;56.0;-1.7481880270062005;401.797;4;1;3.858900000000002;active
CHEMBL280573;Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1;47100.0;-4.673020907128896;313.382;4;1;2.495120000000001;intermediate
CHEMBL46667;CNc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1;920.0;-2.963787827345555;395.40600000000006;5;1;4.003300000000002;active
CHEMBL4465282;Clc1ccc(/C=N/c2nnc(-c3ccc(Cl)cc3)o2)cc1;59.0;-1.7708520116421442;318.163;4;0;4.794000000000002;active
CHEMBL3410358;NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccccc2F)cc1;7240.0;-3.859738566197147;423.4690000000001;5;1;3.447300000000003;intermediate
CHEMBL3410360;NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccc(Cl)cc2)cc1;8240.0;-3.9159272116971158;439.9240000000001;5;1;3.9616000000000033;intermediate
CHEMBL3410359;NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccccc2Cl)cc1;2280.0;-3.357934847000454;439.9240000000001;5;1;3.9616000000000033;intermediate
CHEMBL3265354;Fc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1;2300.0;-3.361727836017593;383.38600000000014;6;0;4.7904000000000035;intermediate
CHEMBL4571604;C(=N/Nc1nnc(-c2ccncc2)o1)\c1ccccc1;430.0;-2.6334684555795866;265.276;6;1;2.5776000000000003;active
CHEMBL359563;Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1F;110.0;-2.041392685158225;337.347;3;1;3.9503200000000023;active
CHEMBL281001;CS(=O)(=O)c1cnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1;19800.0;-4.296665190261531;411.89200000000017;6;1;2.2436000000000007;intermediate
CHEMBL421259;Cc1cc(C)n2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2n1;154.0;-2.187520720836463;395.4590000000001;5;0;4.2227400000000035;active
CHEMBL356940;CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1)C(=O)CC2;1000.0;-3.0;351.42400000000015;4;1;3.4773000000000014;active
CHEMBL16048;CC(C)(C)c1cc(/C=C2\SC(NC#N)=NC2=O)cc(C(C)(C)C)c1O;55000.0;-4.740362689494244;357.4790000000001;5;2;4.028180000000004;intermediate
CHEMBL344540;COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CNC(C)=O)c2)cc1;2800.0;-3.4471580313422194;468.4570000000002;6;2;2.850200000000001;intermediate
CHEMBL15781;CC(C)(C)c1cc(/C=C2\OC(N=C(N)N)=NC2=O)cc(C(C)(C)C)c1O;5100.0;-3.7075701760979363;358.4420000000001;4;3;2.514300000000001;intermediate
CHEMBL285831;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(F)(F)F)cc2)cc1;8230.0;-3.91539983521227;435.34900000000005;4;1;4.224300000000002;intermediate
CHEMBL865;Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1;5.0;-0.6989700043360189;314.36600000000004;4;1;2.9644200000000005;active
CHEMBL1957879;FC(F)(F)c1ccc(/N=C/c2c[nH]c3ccccc23)cc1;11600.0;-4.064457989226918;288.27200000000005;1;1;4.937300000000003;intermediate
CHEMBL89429;CS(=O)(=O)c1ccc(C2=CC3(C=C2c2ccc(F)cc2)CC3)cc1;26.0;-1.414973347970818;340.4190000000001;2;0;4.490000000000004;active
CHEMBL4475508;O=[N+]([O-])c1ccc(/C=N/c2nnc(-c3ccccc3)o2)cc1;94.0;-1.9731278535996986;294.27000000000004;6;0;3.3954000000000013;active
CHEMBL1689434;CONS(=O)(=O)CCOC(=O)C(C)c1ccc(CC(C)C)cc1;630.0;-2.7993405494535817;343.4450000000001;5;1;2.012599999999999;active
CHEMBL42549;CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc([N+](=O)[O-])c2)cc1;580.0;-2.7634279935629373;411.3610000000001;6;0;3.8698000000000032;active
CHEMBL313527;CS(=O)(=O)c1ccc(C2=C(c3ccc(O)cc3)C(=O)OC2)cc1;4800.0;-3.681241237375587;330.3610000000001;5;1;2.2633;intermediate
CHEMBL499069;COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)[nH]c3ccccc23)cc1;0.02;1.6989700043360187;377.46500000000003;3;1;4.914000000000003;potent
CHEMBL499068;COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)[nH]c3ccccc23)cc1;0.005998;2.2219935385764917;378.45300000000003;3;2;4.157900000000002;potent
CHEMBL500943;CC(=O)NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1;0.1799;0.7449688366544487;390.4640000000001;3;2;4.326700000000002;potent
CHEMBL4454204;Cc1ccc(-n2cc(COc3ccc(/C=C4\SC(=S)NC4=O)cc3)nn2)cc1;410.0;-2.6127838567197355;408.5080000000001;7;1;3.6435200000000014;active
CHEMBL1950018;COc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1;2200.0;-3.342422680822206;324.33600000000007;4;2;2.7380200000000006;intermediate
CHEMBL1950010;COc1ccc2c(CC(=O)O)c(C(=O)c3cc(C)ccn3)[nH]c2c1;1900.0;-3.278753600952829;324.336;4;2;2.7380200000000006;intermediate
CHEMBL1950019;CCc1cc(C(=O)c2[nH]c3cc(Cl)ccc3c2CC(=O)O)ncc1Cl;30.7;-1.4871383754771865;377.2270000000001;3;2;4.290200000000002;active
CHEMBL1814712;CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccccc2)c1.[Na+];290000.0;-5.4623979978989565;344.38599999999997;3;0;0.12270000000000048;intermediate
CHEMBL1814723;CSc1ccc(-c2cc(CC3CCCC3=O)ccc2C(C)C(=O)[O-])cc1.[Na+];150000.0;-5.176091259055681;390.4800000000001;4;0;0.8445999999999994;intermediate
CHEMBL1950013;CCc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1;15.7;-1.1958996524092338;322.36400000000003;3;2;3.2918200000000013;active
CHEMBL502555;Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)[nH]c3ccccc23)cc1;0.07;1.154901959985743;362.45400000000006;2;2;4.457720000000003;potent
CHEMBL16434;CC(C)(C)c1cc(/C=C2\SC(N=C(N)N)=NC2=O)cc(C(C)(C)C)c1O;21000.0;-4.3222192947339195;374.5100000000001;4;3;3.2309000000000023;intermediate
CHEMBL517675;CCCOCCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccccc2)c1C;1300.0;-3.113943352306837;397.5400000000001;4;0;4.825320000000005;active
CHEMBL274990;CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1;200.0;-2.3010299956639813;384.35400000000004;4;0;4.1007000000000025;active
CHEMBL151042;NS(=O)(=O)c1ccc(-c2cc3c(cc2Cc2ccccc2)OCO3)cc1;50.0;-1.6989700043360187;367.42600000000004;4;1;3.320500000000002;active
CHEMBL303688;NS(=O)(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1;30.0;-1.4771212547196624;333.409;3;1;3.8686000000000025;active
CHEMBL237208;COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO)c(C)n2C(=O)c1ccc(Cl)cc1;1100.0;-3.041392685158225;464.9710000000001;6;2;3.1445200000000018;active
CHEMBL306946;O=C1c2ccccc2-n2c1nc1ccccc1c2=O;64.0;-1.806179973983887;248.24099999999999;4;0;1.9300999999999997;active
CHEMBL165;Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1;32000.0;-4.505149978319906;228.247;3;3;2.9738000000000016;intermediate
CHEMBL277006;COc1ccc2c(c1)c(CC(=O)N[C@H](CO)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1;85.0;-1.9294189257142929;476.96000000000015;5;2;4.692520000000004;active
CHEMBL374169;CCCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1;9690.0;-3.986323777050765;326.80500000000006;4;1;3.679000000000002;intermediate
CHEMBL224612;O=S(=O)(Nc1ccncc1Sc1ccccc1)C(F)(F)F;530.0;-2.724275869600789;334.344;4;1;3.494300000000001;active
CHEMBL2333744;C#CCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC;9080.0;-3.958085848521085;377.4400000000001;4;1;3.645400000000003;intermediate
CHEMBL22812;CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)CC2)cc1;19.0;-1.2787536009528289;330.3800000000001;3;0;3.502900000000002;active
CHEMBL2018673;COc1ccc(Cc2nn(Cc3n[nH]c(=S)n3C)c(=O)c3c(C)noc23)cc1;2100.0;-3.322219294733919;398.4480000000002;9;1;2.13171;intermediate
CHEMBL281379;COc1ccc2c(c1)c(CC(=O)N[C@H](CO)CCSC)c(C)n2C(=O)c1ccc(Cl)cc1;1000.0;-3.0;475.0100000000001;6;2;4.0729200000000025;active
CHEMBL521;CC(C)Cc1ccc(C(C)C(=O)O)cc1;100.0;-2.0;206.28499999999997;1;1;3.073200000000001;active
CHEMBL28;O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;8000.0;-3.9030899869919438;270.24;5;3;2.576800000000001;intermediate
CHEMBL526643;CC(COC(=O)C(C)c1ccc(C(=O)c2cccs2)cc1)O[N+](=O)[O-];4560.0;-3.658964842664435;363.3910000000001;7;0;3.2226000000000017;intermediate
CHEMBL107953;CCOc1cc(OCC)cc(-c2ccc(C(C)C(=O)O)cc2F)c1;100.0;-2.0;332.37100000000004;3;1;4.478200000000003;active
CHEMBL1684152;COc1c(OC)c(O)c2c(=O)cc(C)oc2c1Cl;43410.0;-4.6375897858387;270.66799999999995;5;1;2.477620000000001;intermediate
CHEMBL154;COc1ccc2cc([C@H](C)C(=O)O)ccc2c1;12400.0;-4.093421685162235;230.26299999999998;2;1;3.036500000000001;intermediate
CHEMBL28528;Cc1ccc(-c2c(C#N)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1;76.0;-1.8808135922807914;338.39200000000005;5;1;2.3668000000000005;active
CHEMBL99167;CS(=O)(=O)c1ccc(-c2ccsc2-c2ccc(O)cc2)cc1;86000.0;-4.9344984512435675;330.43000000000006;4;1;4.191200000000003;intermediate
CHEMBL30236;CCc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)ccc1OC;430.0;-2.6334684555795866;425.43200000000013;5;1;3.7765000000000013;active
CHEMBL499349;NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccccc2)cc1;0.14;0.8538719643217619;382.87200000000007;2;2;4.802700000000003;potent
CHEMBL96098;CCc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1;50.0;-1.6989700043360187;372.87700000000007;4;0;4.429900000000004;active
CHEMBL284761;Cc1nc(-c2ccc(C)s2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1;26.0;-1.414973347970818;352.4120000000001;5;1;3.473440000000002;active
CHEMBL17218;CCSc1nnc(-c2nc(C(C)(C)C)c(O)c(C(C)(C)C)n2)s1;2000.0;-3.3010299956639813;352.52900000000005;7;1;4.407700000000004;intermediate
CHEMBL330314;NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CC3(CC3)C2)cc1;1.0;-0.0;393.4300000000002;2;1;4.837600000000003;potent
CHEMBL3410363;NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccc(Cl)cc2Cl)cc1;2740.0;-3.437750562820388;474.36900000000014;5;1;4.615000000000004;intermediate
CHEMBL2115305;COc1ccc2c(c1)c(CC(=O)NN1CCC[C@@H]1CO)c(C)n2C(=O)c1ccc(Cl)cc1;1700.0;-3.230448921378274;455.9420000000001;6;2;3.3306200000000024;intermediate
CHEMBL320111;Cc1ccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)nc1;150.0;-2.1760912590556813;373.4300000000002;6;0;2.9190200000000006;active
CHEMBL404607;COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC;2930.0;-3.4668676203541096;350.39600000000013;6;1;2.1104000000000003;intermediate
CHEMBL2114342;COc1ccc2c(c1)c(CC(=O)NN1CCC[C@H]1CO)c(C)n2C(=O)c1ccc(Cl)cc1;1800.0;-3.255272505103306;455.9420000000001;6;2;3.3306200000000024;intermediate
CHEMBL287909;CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)OC2;27.0;-1.4313637641589874;342.4230000000001;7;1;2.3362;active
CHEMBL100156;CS(=O)(=O)c1ccc(-c2cscc2-c2ccccc2)cc1;4000.0;-3.6020599913279625;314.43100000000004;3;0;4.485600000000003;intermediate
CHEMBL4066899;Cc1c(C(=O)N2CCNCC2)nc2ccc(Cl)cc2c1O;2810.0;-3.44870631990508;305.76500000000004;4;2;1.9476200000000001;intermediate
CHEMBL419268;Cc1oc(=O)n(-c2ccc(Cl)c(Cl)c2)c1-c1ccc(S(N)(=O)=O)cc1;230.0;-2.361727836017593;399.2550000000001;5;1;3.360120000000002;active
CHEMBL306232;Cc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)coc2=O)cc1;480.0;-2.681241237375587;329.37700000000007;5;0;2.809420000000001;active
CHEMBL52872;CN(C)c1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl;6.026;-0.7800291273373383;422.8840000000001;3;1;4.665600000000002;active
CHEMBL279268;CC1(O)OC(=O)C(c2ccc(F)c(Cl)c2)=C1c1ccc(S(C)(=O)=O)cc1;2200.0;-3.342422680822206;396.8230000000001;5;1;3.058700000000001;intermediate
CHEMBL1689430;COc1ccc2c(c1)c(CC(=O)OCCS(=O)(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1;420.0;-2.6232492903979003;480.92600000000016;8;2;2.6945200000000007;active
CHEMBL4584799;CCc1ccc(C(=O)/C=C/C2=Cc3ccccc3OC2)cc1;390.0;-2.591064607026499;290.362;2;0;4.463900000000004;active
CHEMBL127125;Cc1cc(=O)c(Oc2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1;1000.0;-3.0;356.3990000000001;5;0;3.8110200000000027;active
CHEMBL184341;COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C;5.012;-0.7000110623221123;389.42300000000006;3;1;4.263220000000002;active
CHEMBL325370;CC1(C)OC(=O)C(C(=O)c2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1;600.0;-2.7781512503836434;370.4260000000001;5;0;3.062000000000002;active
CHEMBL347198;COc1ccc(NNC(=O)c2ccccc2)cc1;180.0;-2.255272505103306;242.27800000000002;3;2;2.4521000000000006;active
CHEMBL29439;CNc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;15.85;-1.2000292665537704;396.39400000000006;5;2;3.2472000000000003;active
CHEMBL324275;CC1Cc2cc(-c3c(Cl)ncn3-c3ccc(S(C)(=O)=O)cc3)ccc2O1;74.0;-1.8692317197309762;388.87600000000015;5;0;3.9196000000000026;active
CHEMBL275664;CC1(O)OC(=O)C(c2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1;1700.0;-3.230448921378274;378.8330000000001;5;1;2.919600000000001;intermediate
CHEMBL312822;NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CC3(CC3)C2)cc1;1.5;-0.17609125905568124;377.86800000000017;2;1;4.611300000000003;potent
CHEMBL4066211;Cc1c(C(=O)NC(CO)Cc2ccccc2)nc2ccc(Cl)cc2c1O;2780.0;-3.444044795918076;370.83600000000007;4;3;3.235620000000002;intermediate
CHEMBL4212341;COc1ccc(-c2nc3cc(NC(=O)c4ccc([N+](=O)[O-])cc4)ccc3o2)cc1OC;160.0;-2.204119982655925;419.3930000000002;7;1;4.672500000000003;active
CHEMBL147580;CS(=O)(=O)Nc1cc2c(cc1Oc1ccc(F)cc1F)C(=O)CC2;21.0;-1.3222192947339193;353.3460000000001;4;1;3.257500000000002;active
CHEMBL282360;COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1OC;602.56;-2.780000298336571;427.40400000000017;6;1;3.2227000000000006;active
CHEMBL24874;COc1ccc2c(c1)c(CC(=O)N[C@H](C)CO)c(C)n2C(=O)c1ccc(Cl)cc1;170.0;-2.230448921378274;414.8890000000001;5;2;3.3397200000000025;active
CHEMBL104009;CCOc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1;14.0;-1.146128035678238;288.318;2;1;4.079500000000002;active
CHEMBL2337409;Cc1c(CCOCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1;89.0;-1.9493900066449128;417.5020000000001;5;1;3.5467200000000023;active
CHEMBL3113229;Cc1cc(C)cc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1;1040.0;-3.0170333392987803;345.34600000000006;4;2;3.703540000000001;active
CHEMBL3113240;O=S(=O)(Nc1ccncc1Nc1ccc(F)cc1)C(F)(F)F;300.0;-2.4771212547196626;335.282;4;2;3.2258000000000004;active
CHEMBL1684153;COc1c(OC)c(O)c2c(=O)cc(C)oc2c1Br;25420.0;-4.40517554621799;315.1189999999999;5;1;2.5867200000000006;intermediate
CHEMBL3264691;COc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1;2300.0;-3.361727836017593;338.39200000000005;7;0;3.7094000000000023;intermediate
CHEMBL2096836;Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1;270.0;-2.4313637641589874;376.38000000000005;4;0;4.4231200000000035;active
CHEMBL170180;CS(=O)(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2-c2ccccc2)cc1;44000.0;-4.643452676486188;353.39900000000006;4;0;4.332300000000004;intermediate
CHEMBL4206085;CCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1;4017.0;-3.6039018317316716;269.29999999999995;3;0;4.1639000000000035;intermediate
CHEMBL314774;COc1cc(/C=C/c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC;2168.0;-3.336059277866349;315.3250000000001;5;0;3.791000000000003;intermediate
CHEMBL173283;CS(=O)(=O)c1ccc(-c2ccccc2C2=CCCCC2)cc1;33000.0;-4.518513939877887;312.43400000000014;2;0;4.714500000000005;intermediate
CHEMBL29397;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2csc3ccccc23)cc1;350.0;-2.5440680443502757;423.4410000000001;5;1;4.420200000000002;active
CHEMBL1939436;O=C(O)/C=C/c1ccc2c(c1)O[C@@H](C(=O)O)[C@@H](c1cc(O)cc(O)c1)O2;25600.0;-4.40823996531185;358.3020000000001;6;4;2.1612999999999998;intermediate
CHEMBL271911;COc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1;9880.0;-3.9947569445876283;290.344;4;1;2.0932000000000004;intermediate
CHEMBL404921;NS(=O)(=O)c1ccc(/N=C/c2cccc([N+](=O)[O-])c2)cc1;6750.0;-3.829303772831025;305.315;5;1;1.9928000000000001;intermediate
CHEMBL270043;COc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1O;3500.0;-3.5440680443502757;306.343;5;2;1.7988000000000004;intermediate
CHEMBL282752;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(O)c2-c2ccccc2)cc1;3580.0;-3.5538830266438746;383.351;5;2;2.911100000000001;intermediate
CHEMBL2112567;CC(C)(C)c1cc(/C=C2\CCOC2=O)cc2c1OCC2(C)C;3.5;-0.5440680443502757;300.398;3;0;3.9844000000000035;active
CHEMBL4648858;CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/NC(=S)Nc2ccccc2)n1;75.0;-1.8750612633917;467.64900000000017;8;3;4.9783000000000035;active
CHEMBL493969;CC(=O)c1cc(C(C)=O)c2c(=O)cc(-c3ccccc3)oc2c1;2700.0;-3.4313637641589874;306.317;4;0;3.8652000000000024;intermediate
CHEMBL4470517;Cc1ccc(Nc2c(F)cccc2Cl)c(CNc2nnn[nH]2)c1;14.0;-1.146128035678238;332.77000000000004;5;3;3.656320000000001;active
CHEMBL1322701;O=C(Nc1ccccc1)Nc1nnc(-c2ccccc2)o1;63.0;-1.7993405494535817;280.287;4;2;3.380600000000001;active
CHEMBL4456191;CCO/C=N/c1nnc(-c2ccc(Cl)cc2)o1;100.0;-2.0;251.67300000000003;5;0;3.0863000000000014;active
CHEMBL183294;CS(=O)(=O)c1ccc2c(Sc3ccccc3Cl)c(C#N)[nH]c2c1;130.0;-2.113943352306837;362.86300000000006;4;1;4.247680000000003;active
CHEMBL405071;CC(C)(C)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1;31.1;-1.4927603890268375;401.55700000000013;6;1;4.518200000000004;active
CHEMBL4528493;CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O;80.0;-1.9030899869919435;362.42600000000004;4;2;2.198;active
CHEMBL3402334;COc1ccc2cc(C(C)c3nc4s/c(=C\c5ccc(Br)s5)c(=O)n4n3)ccc2c1;17300.0;-4.238046103128795;498.4270000000001;7;0;4.836300000000003;intermediate
CHEMBL151128;CCc1cc(/C=C/S(N)(=O)=O)cc(C(=O)c2ccccc2)c1;200.0;-2.3010299956639813;315.39399999999995;3;1;2.739200000000001;active
CHEMBL4644109;Nc1ccc(-n2c(-c3ccc(Cl)cc3)nc3ccccc32)cc1;193000.0;-5.285557309007774;319.7950000000001;3;1;4.928100000000002;intermediate
CHEMBL3978955;CC(=O)NC1=NN(C(C)=O)C(c2cn(-c3ccccc3)nc2-c2ccc(O)cc2)S1;14000.0;-4.146128035678238;421.48200000000014;7;2;3.2459000000000016;intermediate
CHEMBL433585;CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3)c(C#N)[nH]c2c1;2300.0;-3.361727836017593;346.4080000000001;4;1;3.733380000000002;intermediate
CHEMBL25035;CC[C@@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12;130.0;-2.113943352306837;412.91700000000014;4;1;4.757420000000004;active
CHEMBL362290;Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1;20.0;-1.3010299956639813;335.425;3;1;4.1701200000000025;active
CHEMBL274893;CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1;26.0;-1.414973347970818;316.3970000000001;2;0;4.323900000000004;active
CHEMBL456234;CCc1ccc(-c2ccc(O)c(OC)c2)o1;9400.0;-3.9731278535996988;218.25199999999995;3;1;3.223200000000001;intermediate
CHEMBL1684142;COc1cc2oc(C)cc(=O)c2c(OCC=C(C)C)c1OC;17640.0;-4.246498580795801;304.34200000000004;5;0;3.4636200000000024;intermediate
CHEMBL158148;CS(=O)(=O)c1ccc(-c2cnn(CC3CCCCC3)c(=O)c2-c2ccc(F)cc2)cc1;410.0;-2.6127838567197355;440.5400000000002;5;0;4.700200000000004;active
CHEMBL463624;CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccn(C(F)F)c(=O)c2)cc1;1820.0;-3.2600713879850747;433.35800000000006;6;0;3.5184000000000015;intermediate
CHEMBL76692;COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)oc3ccccc23)cc1F;5.0;-0.6989700043360189;397.4270000000001;4;1;4.561900000000002;active
CHEMBL154253;CC1(Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2=O)CC1;700.0;-2.845098040014257;412.4860000000002;5;0;3.9200000000000035;active
CHEMBL3410346;NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccc(F)cc2)cc1;15320.0;-4.185258765296585;421.4970000000001;4;1;4.001100000000004;intermediate
CHEMBL127560;Cc1cc(=O)c(Oc2ccc(OC(F)(F)F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1;1440.0;-3.1583624920952498;440.39500000000015;6;0;4.709620000000004;active
CHEMBL270264;COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)ccc1O;2950.0;-3.469822015978163;306.343;5;2;1.7987999999999995;intermediate
CHEMBL43493;Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C;331.13;-2.519998529118847;394.4180000000001;4;0;4.578440000000004;active
CHEMBL3098650;O=C(CSc1nnc(-c2ccncc2)o1)N/N=C/c1ccc([N+](=O)[O-])cc1;38.0;-1.5797835966168101;384.3770000000002;9;1;2.2822000000000005;active
CHEMBL4552101;NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCN3CCOCC3)cc2-c2ccc(F)cc2)cc1;160.0;-2.204119982655925;473.53000000000026;7;2;1.3878000000000006;active
CHEMBL435381;COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F;5.0;-0.6989700043360189;381.8160000000001;5;1;2.9878;active
CHEMBL321407;NS(=O)(=O)c1ccc(-n2cc(C(F)F)nc2-c2cccnc2)cc1;1819.7;-3.259999795081887;350.35;5;1;2.519300000000001;intermediate
CHEMBL525247;Cc1ccc2[nH]c(-c3ccc(S(N)(=O)=O)cc3)c(-c3ccccc3)c2c1;0.02;1.6989700043360187;362.4540000000001;2;2;4.457720000000002;potent
CHEMBL1631308;Cc1ccc(-c2nn(-c3ccccc3)cc2C2N[C@H](C(=O)O)CS2)cc1;940.0;-2.9731278535996988;365.4580000000002;5;2;3.6359200000000014;active
CHEMBL329688;COc1ccc(C2SCC(=O)N2CCN2C(=O)CSC2c2ccc(OC)cc2)cc1;1120.0;-3.0492180226701815;444.5780000000001;6;0;3.5520000000000023;active
CHEMBL44319;CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccccc2)cc1;2900.0;-3.462397997898956;381.379;4;1;3.9296000000000024;intermediate
